"","x"
"7543",15.02298203
"7544",9.570568201
"7545",11.8329054
"7546",7.265229796
"7547",5.40289183
"7548",9.858007966
"7549",8.698048907
"7550",9.03791503
"7551",8.184586096
"7552",13.03578611
"7553",7.632940499
"7554",14.37836789
"7555",9.191801864
"7556",10.23223996
"7557",6.762697482
"7558",9.159113142
"7559",11.24632603
"7560",9.23022482
"7561",9.586340457
"7562",6.078433492
"7563",9.313175583
"7564",5.363581135
"7565",7.917044576
"7566",11.22531585
"7567",9.037472653
"7568",8.239358729
"7569",9.634274802
"7570",7.388451954
"7571",8.600812313
"7572",13.11973026
"7573",8.238510205
"7574",9.874772779
"7575",11.57796078
"7576",9.666863668
"7577",10.38878663
"7578",9.285800742
"7579",8.157614378
"7580",4.95068352
"7581",9.839062372
"7582",11.17509545
"7583",9.769222183
"7584",5.961239269
"7585",10.05872723
"7586",12.89617227
"7587",9.518737585
"7588",8.254441447
"7589",9.570077541
"7590",11.81891511
"7591",10.20157974
"7592",13.54297585
"7593",12.05047861
"7594",8.094926522
"7595",6.831345021
"7596",12.88783985
"7597",11.00097288
"7598",4.379169589
"7599",9.48673379
"7600",9.70488659
"7601",3.695801144
"7602",6.517772917
"7603",7.83820188
"7604",9.441109732
"7605",7.331177891
"7606",11.61523596
"7607",8.335558482
"7608",10.87111067
"7609",8.190160715
"7610",7.634567563
"7611",10.44114548
"7612",9.441596849
"7613",9.085858698
"7614",8.754393411
"7615",10.16662166
"7616",9.929263097
"7617",9.303690227
"7618",6.477756498
"7619",7.228502218
"7620",6.363049253
"7621",8.848577249
"7622",8.842331919
"7623",6.372940223
"7624",8.896354373
"7625",13.15677859
"7626",10.29627088
"7627",10.51592276
"7628",6.219675846
"7629",8.603142675
"7630",10.83448093
"7631",5.814891017
"7632",10.84291145
"7633",7.978596395
"7634",9.527547086
"7635",7.759573951
"7636",9.294748198
"7637",7.198346858
"7638",6.291955957
"7639",10.38144098
"7640",7.777569149
"7641",10.99740044
"7642",11.98178022
"7643",10.06015879
"7644",6.852022619
"7645",11.16665943
"7646",9.734468562
"7647",13.51295283
"7648",9.902024308
"7649",8.583091837
"7650",9.461913247
"7651",7.193170976
"7652",11.43813438
"7653",7.729486923
"7654",10.19563312
"7655",8.414921953
"7656",12.96461088
"7657",8.574947238
"7658",8.084217996
"7659",6.909660274
"7660",10.80390465
"7661",8.818430869
"7662",6.833058015
"7663",9.760395496
"7664",10.17261843
"7665",9.124013435
"7666",9.279593144
"7667",8.843436396
"7668",11.47332009
"7669",8.535072614
"7670",9.628195268
"7671",9.794933877
"7672",11.39505772
"7673",10.35826075
"7674",10.73971427
"7675",10.26712689
"7676",11.35645079
"7677",13.34885891
"7678",7.398088002
"7679",13.40960074
"7680",9.243588416
"7681",7.548140899
"7682",10.68595162
"7683",10.19558604
"7684",8.462950978
"7685",8.160486419
"7686",5.907392417
"7687",12.45493668
"7688",10.48736925
"7689",7.965143774
"7690",9.859960442
"7691",11.7933603
"7692",9.594048546
"7693",8.144163652
"7694",6.614624088
"7695",8.958775421
"7696",10.20634765
"7697",10.37139382
"7698",10.31978296
"7699",10.10776801
"7700",6.960245831
"7701",8.729341839
"7702",6.511421711
"7703",12.53752744
"7704",10.11241676
"7705",7.780472463
"7706",9.453300521
"7707",10.16774373
"7708",8.926457181
"7709",10.58070375
"7710",7.201438812
"7711",9.73268536
"7712",8.355776175
"7713",9.286851847
"7714",8.929793421
"7715",5.177189699
"7716",13.01035179
"7717",10.15857132
"7718",8.733454406
"7719",8.10819729
"7720",9.997007437
"7721",10.01637503
"7722",10.61104573
"7723",9.30875748
"7724",9.733600135
"7725",9.352718971
"7726",8.910584674
"7727",9.095166033
"7728",7.003925485
"7729",8.823652873
"7730",11.7237188
"7731",12.27818653
"7732",8.748876745
"7733",7.790401188
"7734",11.68756334
"7735",10.86827946
"7736",7.951962512
"7737",8.123512117
"7738",4.997975306
"7739",12.51314058
"7740",6.399159757
"7741",8.68679483
"7742",9.413851563
"7743",11.36482602
"7744",9.484157565
"7745",7.214452505
"7746",9.225247966
"7747",5.980621188
"7748",7.724685185
"7749",7.588040816
"7750",11.98081506
"7751",9.449078222
"7752",10.27397668
"7753",10.30524318
"7754",8.803119391
"7755",9.686801939
"7756",7.424557279
"7757",6.795978002
"7758",8.127269638
"7759",9.525152591
"7760",10.95489907
"7761",7.138116521
"7762",10.45013654
"7763",9.116257267
"7764",9.573955719
"7765",9.711663764
"7766",11.40139929
"7767",8.02502794
"7768",9.656732984
"7769",9.024648656
"7770",10.1472387
"7771",11.10414549
"7772",6.769851591
"7773",11.04017158
"7774",11.6226772
"7775",9.524634283
"7776",5.359602237
"7777",13.07668054
"7778",10.37049342
"7779",12.18412115
"7780",8.608759848
"7781",11.38227988
"7782",12.07507948
"7783",6.693377628
"7784",10.70049358
"7785",8.668243635
"7786",8.248390496
"7787",11.48014727
"7788",10.41362117
"7789",9.664224494
"7790",11.09688523
"7791",11.41933824
"7792",9.199549723
"7793",9.639124752
"7794",10.41368642
"7795",12.85072446
"7796",10.78425552
"7797",7.557554523
"7798",9.144989073
"7799",7.02235189
"7800",8.453134131
"7801",7.840584211
"7802",9.710654105
"7803",8.303745717
"7804",8.220127321
"7805",9.466020857
"7806",6.719967343
"7807",8.767169012
"7808",9.393442698
"7809",9.12117146
"7810",9.471430286
"7811",9.890831042
"7812",11.33421385
"7813",8.213946434
"7814",10.74893109
"7815",7.557485597
"7816",11.39384205
"7817",6.027681637
"7818",8.583410166
"7819",11.97139027
"7820",8.855179271
"7821",12.3094294
"7822",8.418170523
"7823",8.778931062
"7824",9.446603504
"7825",9.410997478
"7826",9.682165565
"7827",9.166018714
"7828",11.62269459
"7829",9.097036635
"7830",9.549513574
"7831",10.44792547
"7832",9.32369385
"7833",10.97125442
"7834",12.72699444
"7835",11.89312925
"7836",10.77674483
"7837",14.57728998
"7838",7.265385029
"7839",9.475209982
"7840",12.06203332
"7841",4.807418878
"7842",9.321535521
"7843",8.190516002
"7844",7.307903104
"7845",10.43234011
"7846",6.798159328
"7847",8.468020819
"7848",9.972616834
"7849",12.71866393
"7850",9.321568163
"7851",6.684715935
"7852",8.870087409
"7853",7.244324633
"7854",7.842005291
"7855",9.967804863
"7856",8.127665974
"7857",13.19583793
"7858",8.365831516
"7859",8.26978893
"7860",12.29090179
"7861",8.759527689
"7862",7.613453936
"7863",8.257009172
"7864",9.313355535
"7865",4.836589508
"7866",9.431536175
"7867",10.02800439
"7868",5.081818993
"7869",10.7965845
"7870",11.94674477
"7871",11.59714815
"7872",11.91340583
"7873",9.924322881
"7874",6.375809702
"7875",13.13601137
"7876",9.201301932
"7877",9.901034475
"7878",11.28263684
"7879",7.649945475
"7880",8.445076944
"7881",6.679110337
"7882",11.96500106
"7883",9.269291213
"7884",8.338070505
"7885",7.572596243
"7886",8.247554738
"7887",13.28650864
"7888",10.9883882
"7889",6.488179906
"7890",8.877346711
"7891",11.36678007
"7892",8.092436535
"7893",7.957219701
"7894",8.584408291
"7895",9.623079545
"7896",5.043024557
"7897",10.28414185
"7898",10.55757303
"7899",8.103233341
"7900",10.16272338
"7901",8.953944351
"7902",8.919355373
"7903",8.467128769
"7904",9.677382379
"7905",9.848923777
"7906",11.67671947
"7907",8.165880409
"7908",6.815715999
"7909",9.77615047
"7910",9.944001216
"7911",6.881402822
"7912",10.52769723
"7913",9.259331008
"7914",10.63767504
"7915",10.0342239
"7916",8.257402101
"7917",6.096028099
"7918",8.450530712
"7919",9.642719137
"7920",9.906738798
"7921",9.499065985
"7922",8.437791913
"7923",8.632827266
"7924",10.82689909
"7925",9.235686105
"7926",9.433270304
"7927",6.785641167
"7928",7.969072834
"7929",7.075031064
"7930",8.978038119
"7931",12.20113778
"7932",7.177182853
"7933",7.009924399
"7934",9.668856297
"7935",11.44304421
"7936",8.898797843
"7937",10.51349099
"7938",9.376081014
"7939",12.26581512
"7940",10.095029
"7941",6.231803277
"7942",10.11333982
"7943",12.46351764
"7944",10.84854964
"7945",6.395224163
"7946",12.21597399
"7947",10.03359278
"7948",6.329142017
"7949",10.25658243
"7950",10.76421828
"7951",7.768045768
"7952",10.34550975
"7953",9.685637883
"7954",11.01664206
"7955",11.26996439
"7956",8.516010397
"7957",6.563822972
"7958",13.2452212
"7959",11.23703355
"7960",8.882631736
"7961",5.395070694
"7962",6.127826754
"7963",9.922977958
"7964",8.935471591
"7965",8.920348598
"7966",9.509452067
"7967",9.140376909
"7968",11.79056749
"7969",10.46587398
"7970",10.89423765
"7971",7.612444516
"7972",9.5980658
"7973",12.15465232
"7974",8.542382392
"7975",10.89555452
"7976",4.246898432
"7977",13.60683953
"7978",7.181532294
"7979",11.0809545
"7980",10.17182324
"7981",13.64883691
"7982",9.521059401
"7983",10.67682137
"7984",10.29260585
"7985",7.520197208
"7986",8.616002388
"7987",11.20276598
"7988",7.497431171
"7989",11.96916938
"7990",8.875847797
"7991",10.28385191
"7992",10.68380156
"7993",12.6714489
"7994",7.779963952
"7995",8.333370787
"7996",12.63868643
"7997",8.6688001
"7998",8.376274624
"7999",7.522214445
"8000",8.463737199
"8001",9.890032331
"8002",9.722800311
"8003",8.3752679
"8004",9.699981055
"8005",4.840813192
"8006",8.924534145
"8007",12.20782534
"8008",4.734483125
"8009",12.24872449
"8010",9.940483338
"8011",11.63073762
"8012",10.42070073
"8013",10.36495485
"8014",11.77031393
"8015",11.86746096
"8016",7.483086127
"8017",8.871994719
"8018",6.625972266
"8019",6.467291036
"8020",12.29811281
"8021",6.181155622
"8022",8.588757113
"8023",6.001857882
"8024",9.215687403
"8025",8.815062966
"8026",8.6623055
"8027",9.697397145
"8028",11.82723595
"8029",5.900292396
"8030",7.374818069
"8031",12.39215662
"8032",5.57434893
"8033",9.412034831
"8034",12.71803892
"8035",7.838140811
"8036",11.9247599
"8037",9.722819239
"8038",8.686714147
"8039",9.269833652
"8040",10.61758095
"8041",9.754088589
"8042",9.977833087
"8043",9.538421563
"8044",10.19389411
"8045",7.846506517
"8046",4.991263144
"8047",3.41336557
"8048",10.11452173
"8049",6.023861122
"8050",7.698353567
"8051",14.06869103
"8052",8.389856144
"8053",9.322918625
"8054",9.463299608
"8055",10.27732165
"8056",4.477551849
"8057",10.19693975
"8058",9.406916757
"8059",8.305720856
"8060",5.583878441
"8061",9.726292785
"8062",6.763019845
"8063",9.305884903
"8064",8.940944676
"8065",9.333897458
"8066",9.101877559
"8067",9.303528338
"8068",10.88084437
"8069",6.395972264
"8070",7.353973711
"8071",6.865689545
"8072",10.437647
"8073",12.99684943
"8074",7.581771501
"8075",7.528595957
"8076",9.100894746
"8077",7.277602935
"8078",8.539148361
"8079",10.47221049
"8080",11.74128568
"8081",8.556755208
"8082",9.41654088
"8083",10.65276729
"8084",9.373894944
"8085",8.212579079
"8086",9.344423577
"8087",13.50503926
"8088",7.485675654
"8089",7.486278426
"8090",6.360598348
"8091",12.63649308
"8092",9.192317159
"8093",6.916753193
"8094",8.307695211
"8095",8.166905022
"8096",10.46429586
"8097",12.72069967
"8098",9.198385048
"8099",9.280154736
"8100",10.95930784
"8101",9.201417042
"8102",14.05194894
"8103",6.466123285
"8104",6.5533432
"8105",3.96656437
"8106",12.19699299
"8107",7.710149597
"8108",7.815672785
"8109",8.606360946
"8110",9.203196924
"8111",10.25881506
"8112",8.654440809
"8113",11.31942109
"8114",11.35443711
"8115",13.05344771
"8116",8.554379327
"8117",12.86687016
"8118",8.299856307
"8119",11.07550972
"8120",8.582523854
"8121",10.40025887
"8122",5.832046305
"8123",5.85656443
"8124",10.33341673
"8125",8.153624184
"8126",11.33993884
"8127",10.78257371
"8128",12.63971288
"8129",10.53489262
"8130",10.06338753
"8131",5.554376383
"8132",11.28732392
"8133",9.795608849
"8134",11.83416565
"8135",11.15354394
"8136",8.421367348
"8137",8.707762143
"8138",10.87361824
"8139",5.222854056
"8140",9.397558899
"8141",9.92802546
"8142",8.916045704
"8143",7.334233736
"8144",11.28904428
"8145",8.091870866
"8146",9.760578296
"8147",9.968560683
"8148",10.32073303
"8149",10.82625912
"8150",9.42120927
"8151",8.939825601
"8152",9.677970994
"8153",8.550409403
"8154",11.70880135
"8155",8.601933554
"8156",8.041486029
"8157",10.49217023
"8158",6.81487596
"8159",7.701587353
"8160",11.04546866
"8161",8.80648731
"8162",9.201158875
"8163",9.546386977
"8164",11.31283704
"8165",11.71985487
"8166",9.985775392
"8167",10.99140242
"8168",7.351598587
"8169",11.72102544
"8170",7.186729118
"8171",8.108840867
"8172",9.612569593
"8173",7.313568123
"8174",9.410289772
"8175",9.148431982
"8176",11.92392212
"8177",10.63305581
"8178",10.10815637
"8179",11.7901329
"8180",7.949451088
"8181",11.11218147
"8182",8.526296985
"8183",12.38255546
"8184",9.854341253
"8185",10.37934425
"8186",9.151359327
"8187",5.569572946
"8188",11.33539058
"8189",11.52147395
"8190",10.46873958
"8191",8.926438429
"8192",9.52668264
"8193",9.952543004
"8194",9.019243717
"8195",6.780795818
"8196",8.700222225
"8197",12.77979793
"8198",11.88647409
"8199",9.58333059
"8200",11.16895741
"8201",9.602098964
"8202",12.72494534
"8203",9.959211649
"8204",11.32279664
"8205",8.8088829
"8206",8.844446246
"8207",9.307385282
"8208",9.701581968
"8209",11.00818496
"8210",9.542406688
"8211",10.22884772
"8212",10.34610691
"8213",9.236848312
"8214",8.894293065
"8215",9.292681041
"8216",8.443011822
"8217",9.16064466
"8218",12.18102052
"8219",9.088553949
"8220",9.153839426
"8221",12.09572683
"8222",12.09186662
"8223",11.22101714
"8224",7.645526911
"8225",10.93193227
"8226",11.03618559
"8227",8.735391234
"8228",10.05745616
"8229",9.755960334
"8230",9.770782088
"8231",13.00390018
"8232",9.048267653
"8233",8.456845251
"8234",8.348787815
"8235",7.061989479
"8236",7.121640463
"8237",8.030746766
"8238",9.574312103
"8239",5.83967027
"8240",10.72594543
"8241",11.96683235
"8242",8.814584874
"8243",9.100292103
"8244",8.680965752
"8245",12.24555946
"8246",10.83111539
"8247",8.841781398
"8248",13.10317742
"8249",8.167697293
"8250",8.119122046
"8251",9.494003737
"8252",7.477383534
"8253",10.72372068
"8254",3.725021669
"8255",7.625999765
"8256",11.02305539
"8257",8.15867662
"8258",11.86471135
"8259",9.431462402
"8260",11.13758363
"8261",6.868428047
"8262",7.546469356
"8263",9.01815204
"8264",10.46320613
"8265",12.62987863
"8266",5.701289803
"8267",9.405829981
"8268",9.545711867
"8269",10.22207645
"8270",12.63648381
"8271",10.9124304
"8272",11.17989907
"8273",12.14414398
"8274",8.252198352
"8275",8.430259083
"8276",11.67980398
"8277",8.334134424
"8278",11.67733387
"8279",10.80068017
"8280",10.16599618
"8281",11.0360197
"8282",11.1331068
"8283",13.5097838
"8284",5.907535416
"8285",8.903506733
"8286",7.862007875
"8287",8.35357273
"8288",9.767061278
"8289",11.95277134
"8290",8.853322196
"8291",9.818297206
"8292",7.602281068
"8293",10.73283336
"8294",10.96875065
"8295",10.58807458
"8296",7.289708585
"8297",10.22709121
"8298",10.47391208
"8299",10.10107683
"8300",13.98854429
"8301",9.340784791
"8302",7.148712872
"8303",10.71654877
"8304",10.77534866
"8305",9.990862722
"8306",4.961507416
"8307",10.56037054
"8308",10.41384935
"8309",7.788536593
"8310",9.019935163
"8311",8.183953857
"8312",11.34968475
"8313",11.05249802
"8314",9.321109434
"8315",8.696612768
"8316",10.02381797
"8317",9.191751538
"8318",5.940395973
"8319",13.98543263
"8320",7.700348411
"8321",11.87332901
"8322",9.116981371
"8323",11.02001723
"8324",8.849709916
"8325",9.515302764
"8326",10.28354007
"8327",7.731229157
"8328",5.97463881
"8329",6.87219235
"8330",10.1620395
"8331",8.198966831
"8332",10.61681891
"8333",6.155471083
"8334",8.366359775
"8335",11.0631517
"8336",7.998422836
"8337",10.40415663
"8338",11.25209282
"8339",9.546726581
"8340",13.61343891
"8341",9.639417449
"8342",9.557867405
"8343",11.37563177
"8344",9.606936532
"8345",10.71182302
"8346",9.857426561
"8347",7.742105014
"8348",9.649673915
"8349",9.449388532
"8350",8.338626992
"8351",8.756810847
"8352",12.15445394
"8353",8.193359371
"8354",9.56331134
"8355",10.1197241
"8356",9.941058239
"8357",11.34127503
"8358",11.15467915
"8359",9.313223925
"8360",10.51680203
"8361",7.267310655
"8362",11.66807494
"8363",11.67864741
"8364",9.590228697
"8365",8.75083354
"8366",9.402133032
"8367",9.875444578
"8368",11.06881427
"8369",8.661324091
"8370",10.21898402
"8371",8.424563146
"8372",12.47881274
"8373",12.40861043
"8374",11.46848924
"8375",7.451109965
"8376",8.507253067
"8377",11.37309907
"8378",11.16180973
"8379",9.326412485
"8380",9.81631706
"8381",8.104894911
"8382",6.251593769
"8383",5.160752015
"8384",8.223967743
"8385",8.810646373
"8386",8.56733604
"8387",7.02180051
"8388",10.52093527
"8389",7.021223391
"8390",11.2681664
"8391",12.56903546
"8392",12.95877354
"8393",12.62129678
"8394",10.33772951
"8395",6.074117419
"8396",11.83031319
"8397",11.81727819
"8398",5.800609308
"8399",7.162654754
"8400",11.32283128
"8401",9.664030812
"8402",10.96739956
"8403",11.08980675
"8404",10.38953266
"8405",6.690494672
"8406",12.60995477
"8407",6.921240347
"8408",4.947067939
"8409",7.010836804
"8410",9.948362927
"8411",7.812619585
"8412",8.211419694
"8413",10.94454321
"8414",13.72310339
"8415",12.04626541
"8416",9.048677613
"8417",8.211234395
"8418",8.21567104
"8419",6.902900325
"8420",11.44974258
"8421",12.69169458
"8422",6.235846431
"8423",9.936089251
"8424",7.011294545
"8425",7.231383015
"8426",9.075593916
"8427",8.219847467
"8428",9.189113721
"8429",9.445289106
"8430",10.56160494
"8431",7.562990172
"8432",8.755496667
"8433",10.90815558
"8434",9.245497349
"8435",6.595122852
"8436",6.760443695
"8437",12.00774452
"8438",10.44917002
"8439",7.93004042
"8440",10.73109373
"8441",11.03107071
"8442",11.47412927
"8443",6.836134834
"8444",8.140901055
"8445",9.313438396
"8446",10.58589542
"8447",9.274839414
"8448",8.840383454
"8449",7.740644606
"8450",8.411146026
"8451",11.39244459
"8452",8.456212164
"8453",10.77455968
"8454",8.489877129
"8455",11.33349735
"8456",10.39341161
"8457",8.622290457
"8458",10.61246881
"8459",7.611383137
"8460",11.19482351
"8461",8.365714249
"8462",6.803228013
"8463",8.671626868
"8464",10.08039492
"8465",11.2616498
"8466",9.644272414
"8467",9.460277517
"8468",5.224972742
"8469",9.789507958
"8470",8.986153407
"8471",8.591519773
"8472",9.109282277
"8473",6.628029815
"8474",11.94509917
"8475",11.18027959
"8476",9.709887062
"8477",10.56020883
"8478",10.32251096
"8479",9.646636531
"8480",8.766476168
"8481",10.82629189
"8482",8.331222294
"8483",9.538645797
"8484",9.67463305
"8485",9.93245996
"8486",9.903149352
"8487",11.70685762
"8488",10.80288942
"8489",8.789734018
"8490",6.391690721
"8491",9.067773649
"8492",7.634711026
"8493",11.02141186
"8494",5.742191113
"8495",7.823254167
"8496",10.49627919
"8497",9.345546706
"8498",5.228522838
"8499",8.73822007
"8500",8.881612723
"8501",13.2124017
"8502",11.79413948
"8503",4.140662552
"8504",7.753433906
"8505",7.123630892
"8506",8.80546492
"8507",7.947252292
"8508",9.224659162
"8509",7.874081395
"8510",6.404939136
"8511",7.977243535
"8512",7.200432674
"8513",7.812987617
"8514",11.6230657
"8515",8.032837736
"8516",9.323160693
"8517",5.678611591
"8518",10.19123361
"8519",9.175494686
"8520",8.156229984
"8521",10.61863936
"8522",11.82133565
"8523",10.0143206
"8524",10.10120745
"8525",5.193350056
"8526",11.17007896
"8527",7.173469787
"8528",9.058401004
"8529",11.14432092
"8530",6.708772408
"8531",6.694569122
"8532",9.268268412
"8533",7.821060599
"8534",12.30184954
"8535",9.971589675
"8536",11.21137142
"8537",13.74724451
"8538",8.230742063
"8539",8.433684666
"8540",8.71704594
"8541",9.007949955
"8542",11.7714793
"8543",7.066202208
"8544",7.274029719
"8545",10.02358829
"8546",5.617517987
"8547",10.81180435
"8548",10.14033808
"8549",9.813844655
"8550",9.295047516
"8551",5.873655016
"8552",9.834257782
"8553",7.116049019
"8554",10.27726652
"8555",11.39197629
"8556",8.297720947
"8557",11.47393681
"8558",11.14734329
"8559",11.95320108
"8560",10.33715445
"8561",6.600994554
"8562",6.765198545
"8563",7.333553619
"8564",8.187866784
"8565",10.63288753
"8566",9.698115815
"8567",8.385283661
"8568",10.92294172
"8569",7.992546152
"8570",12.61949975
"8571",9.566872877
"8572",11.06215319
"8573",10.44389233
"8574",8.837503163
"8575",8.229594843
"8576",8.469602591
"8577",12.15394267
"8578",13.31672282
"8579",8.929298707
"8580",7.792717573
"8581",8.091200538
"8582",13.85207927
"8583",6.405552736
"8584",9.327814558
"8585",10.83681616
"8586",6.539420906
"8587",8.262815769
"8588",4.38781027
"8589",10.84028851
"8590",8.418440638
"8591",10.93978972
"8592",9.690579635
"8593",6.84875787
"8594",12.34875554
"8595",10.11940921
"8596",12.30073806
"8597",9.876813127
"8598",9.954041568
"8599",8.394714524
"8600",9.631639706
"8601",6.564308788
"8602",11.32396903
"8603",13.10034812
"8604",13.08220023
"8605",8.909550613
"8606",9.181966009
"8607",7.533565276
"8608",12.97094147
"8609",7.723341429
"8610",5.715819691
"8611",11.34828248
"8612",10.55954539
"8613",8.419175167
"8614",7.53030862
"8615",5.06870029
"8616",8.901315099
"8617",10.48118539
"8618",9.393967553
"8619",10.63617719
"8620",13.97390986
"8621",8.86828016
"8622",12.04227008
"8623",9.03759784
"8624",7.233892576
"8625",7.340118314
"8626",9.763692733
"8627",9.204136848
"8628",9.459809383
"8629",7.034510578
"8630",8.849470376
"8631",12.35746723
"8632",6.372130508
"8633",12.92974609
"8634",9.721092486
"8635",8.233213599
"8636",10.41543029
"8637",11.11120138
"8638",10.60651195
"8639",9.552657476
"8640",11.56757377
"8641",8.791963687
"8642",8.684424213
"8643",10.96090032
"8644",10.21257288
"8645",9.643142416
"8646",10.39416823
"8647",8.732633622
"8648",9.224914569
"8649",7.843711983
"8650",9.740796356
"8651",6.987750376
"8652",9.607473329
"8653",8.048990475
"8654",6.63713825
"8655",8.36545131
"8656",7.218033801
"8657",9.51334264
"8658",10.33369619
"8659",7.263950605
"8660",9.676733477
"8661",9.268199892
"8662",7.866794995
"8663",8.069842505
"8664",11.71149316
"8665",9.700841708
"8666",8.961648088
"8667",9.96370638
"8668",11.1243198
"8669",9.626306286
"8670",8.882102972
"8671",10.01742831
"8672",11.30692119
"8673",10.35674378
"8674",14.18572498
"8675",11.40424512
"8676",11.3474264
"8677",7.508667786
"8678",10.34849727
"8679",10.33400822
"8680",9.714235488
"8681",9.280291689
"8682",7.76181137
"8683",8.352449416
"8684",10.10495416
"8685",8.296187728
"8686",11.5015368
"8687",7.886649974
"8688",8.186943729
"8689",5.583579137
"8690",9.416726038
"8691",11.286944
"8692",10.28667252
"8693",7.502614222
"8694",8.765819665
"8695",8.509948604
"8696",10.17207188
"8697",11.72780814
"8698",10.55161448
"8699",8.962099552
"8700",10.35077971
"8701",9.308636504
"8702",8.711941742
"8703",10.89906743
"8704",5.546482648
"8705",9.921552071
"8706",9.730529398
"8707",12.57182486
"8708",10.22613536
"8709",5.17433273
"8710",8.056149908
"8711",10.87961193
"8712",8.292846873
"8713",6.861440835
"8714",10.47879343
"8715",10.48908616
"8716",10.64580316
"8717",11.62029733
"8718",9.610694821
"8719",9.101250823
"8720",12.18472696
"8721",10.10116865
"8722",9.947100158
"8723",10.11296966
"8724",6.821573549
"8725",10.57487431
"8726",9.148391182
"8727",11.95360727
"8728",11.97380348
"8729",8.461096644
"8730",11.47033197
"8731",11.22523246
"8732",10.62057614
"8733",10.28871549
"8734",10.77686216
"8735",9.081437658
"8736",10.63175819
"8737",11.12248719
"8738",8.998155542
"8739",10.50839962
"8740",11.43952424
"8741",11.3850232
"8742",7.396233464
"8743",9.397115964
"8744",9.171994337
"8745",10.95541247
"8746",9.741826401
"8747",10.1326399
"8748",6.530259994
"8749",10.40645719
"8750",9.904097578
"8751",11.76989241
"8752",9.959397431
"8753",9.274632192
"8754",7.249316457
"8755",9.621851126
"8756",8.817342053
"8757",6.598019929
"8758",5.826346746
"8759",13.6299156
"8760",9.629055911
"8761",9.386343791
"8762",9.311194706
"8763",8.47610231
"8764",8.639615367
"8765",11.30202072
"8766",11.12050031
"8767",8.686688935
"8768",11.65084666
"8769",8.57123296
"8770",10.64629107
"8771",12.579894
"8772",6.465637374
"8773",9.461980064
"8774",9.999159148
"8775",9.999675014
"8776",8.532611188
"8777",6.603537322
"8778",6.662717356
"8779",1.459288586
"8780",9.694902919
"8781",9.686772529
"8782",10.29865148
"8783",7.433726576
"8784",8.322317876
"8785",10.44340399
"8786",4.959122031
"8787",11.42527191
"8788",7.795549108
"8789",14.4734274
"8790",6.769074237
"8791",10.20492906
"8792",7.560285778
"8793",8.393104908
"8794",10.79858046
"8795",7.867462319
"8796",8.28507697
"8797",9.470249693
"8798",9.170022886
"8799",8.975785114
"8800",11.7628792
"8801",13.57824856
"8802",6.027699411
"8803",7.931370549
"8804",9.500926738
"8805",10.34959612
"8806",8.86382597
"8807",8.965973925
"8808",8.031483718
"8809",12.53081803
"8810",7.084667251
"8811",7.779697703
"8812",9.319862483
"8813",7.752685443
"8814",12.24135151
"8815",6.727547328
"8816",8.847443591
"8817",9.546817771
"8818",9.745719531
"8819",9.406195288
"8820",13.32357488
"8821",10.75608574
"8822",6.197867735
"8823",8.213796037
"8824",5.129806577
"8825",7.074091576
"8826",9.153253058
"8827",10.08211313
"8828",11.63207653
"8829",5.448382366
"8830",9.401195443
"8831",8.44356221
"8832",7.618088506
"8833",8.355905656
"8834",9.83393084
"8835",8.047837001
"8836",8.900004713
"8837",9.115498895
"8838",10.15726818
"8839",10.18633057
"8840",6.711665103
"8841",7.757985179
"8842",5.978018465
"8843",13.03652887
"8844",11.84178833
"8845",11.27573467
"8846",8.365633797
"8847",11.21003025
"8848",7.73914982
"8849",9.999724428
"8850",11.1602863
"8851",6.353582113
"8852",10.90961186
"8853",7.954758507
"8854",7.345870572
"8855",11.35818548
"8856",4.846027528
"8857",5.319763715
"8858",12.41750537
"8859",3.358366655
"8860",8.555032923
"8861",11.05621894
"8862",11.74031675
"8863",7.308165279
"8864",8.051891365
"8865",8.413358538
"8866",8.858604282
"8867",9.679968901
"8868",8.457702966
"8869",5.196176362
"8870",5.482920137
"8871",7.564715985
"8872",11.19601936
"8873",8.046280192
"8874",11.4976607
"8875",11.38417864
"8876",9.820128954
"8877",7.159869829
"8878",11.57335091
"8879",8.149671524
"8880",10.91480965
"8881",8.14193127
"8882",10.17109572
"8883",11.66206132
"8884",13.28588567
"8885",11.43593075
"8886",9.909128409
"8887",9.885339177
"8888",12.76030108
"8889",10.03709226
"8890",12.40300661
"8891",6.615558522
"8892",9.805961921
"8893",8.913349357
"8894",9.599540664
"8895",8.739874203
"8896",7.495526019
"8897",5.258604137
"8898",7.703588454
"8899",8.314173
"8900",6.843049789
"8901",7.542363013
"8902",9.107024316
"8903",12.7003443
"8904",9.479150229
"8905",8.734927928
"8906",10.44938405
"8907",4.029572869
"8908",7.937356691
"8909",12.6148233
"8910",5.789687819
"8911",6.441944068
"8912",11.47380004
"8913",8.116799939
"8914",10.56407942
"8915",8.810609675
"8916",6.286859571
"8917",10.39416537
"8918",12.23556854
"8919",10.90807701
"8920",7.787381649
"8921",10.99385647
"8922",9.478439293
"8923",8.420348276
"8924",10.39614385
"8925",11.70451318
"8926",7.492127623
"8927",9.597797206
"8928",6.185119026
"8929",9.840226195
"8930",8.92043914
"8931",10.18538337
"8932",8.017532417
"8933",14.99504359
"8934",7.693002331
"8935",11.42534721
"8936",10.84028973
"8937",7.613804559
"8938",8.752663976
"8939",8.339587045
"8940",11.6023457
"8941",9.214604891
"8942",13.94957343
